V,I,T,Q,SoC
0.29329214378444446,0.7410660170214634,0.4696265804175246,0.5756146783281316,0.06272436755559423
0.27052816147441083,0.5695809070996912,0.45257277271390794,0.8229954314899163,0.062867174746899
0.01762595693436575,0.0,0.561834754483975,1.0,0.04251832240519839
0.013147330108985944,0.2783045733135049,0.7855336665686563,0.9900682723386363,0.0230958825521765
0.0,0.4963130570721046,0.9303734195824758,0.8425622313927021,0.009623874855133975
0.23132315837681228,0.8416039832095794,1.0,0.6467453125489411,0.01332708551503994
0.10281461070719988,0.6360978508128448,0.9940605704204639,0.7341590603570646,0.00738779986886505
0.17817985171660755,0.720197158582146,0.9638341664216412,0.9226973688648437,0.009233127115602927
0.10161849831378378,0.6428791900055159,0.9247868274037039,0.8667511172888932,0.0053454270484430185
0.07116627435500966,0.6503678136137006,0.9113790061746538,0.7476465264476813,0.0023406349281951764
0.004075156939713942,0.4881135009359877,0.8876212878565122,0.893569325117822,0.0
1.0000000000000002,0.7232595925822798,0.0019760242392301564,0.0,1.0000000000000002
0.9938194600681431,0.7017611788191468,0.0,0.0003910832102630423,0.9989518545754897
0.9867574412646498,0.6614389443488737,0.0006586747464103482,0.0014389618824078442,0.9979981718002443
0.9836959982279352,0.6884771686092114,0.023712290870768093,0.0035433723855972242,0.9948800280586049
0.9744128008545434,0.6493036673824648,0.03490976155974135,0.004885101869611619,0.9921154468296438
0.9547069898935951,0.5695924860143564,0.055196943749176164,0.009201807254076813,0.987812189241564
0.9508633993316942,0.5810048252828945,0.06968778817020116,0.013460622115801874,0.9825886768383263
0.9780306383563329,0.7302120414383537,0.08154393360558476,0.01575056002264883,0.9813675422597964
0.9636368547852128,0.6411272138282539,0.07732841522856049,0.017575124466201995,0.9800041733441581
0.9714168840906614,0.7269379966494324,0.07284942695297048,0.012563163247397764,0.9769993545049442
0.9681850264362624,0.6612291190049546,0.0750889210907646,0.02118702096453455,0.9775422696812073
0.916272473524183,0.44784279467262367,0.08813068106968736,0.023801976969346723,0.9696018187486348
0.9218294719269318,0.5402776730834677,0.11289685153471218,0.027726712639885232,0.9624083130435213
0.8877495584308741,0.4067472790278991,0.1322618890791727,0.037609561612227387,0.9527545600565446
0.8816433433526536,0.44307836142450496,0.16032143327624748,0.04308511577263425,0.9428061952598593
0.8829172852364835,0.4854496934862,0.19233302595178525,0.04576829190000643,0.9342981208331292
0.9354286047264588,0.7731801718534049,0.22039257014886005,0.02758990910942759,0.9315344057899347
0.9444612740885276,0.7755888694583337,0.23145830588855265,0.029497229870913026,0.9317453944310214
0.9400721715167559,0.7158804754736366,0.23040442629429503,0.051077930709294485,0.9322519744615904
0.9305845229104632,0.6693934930835187,0.2255302331708604,0.05306490782669784,0.9312191819499256
0.92073335399199,0.6634622406976552,0.220656040047424,0.048231280005492955,0.9274645868738042
0.915433829848568,0.6342232235789723,0.22131471479383436,0.05249150816877738,0.9254168897200611
0.9002509525042577,0.5779047150014271,0.22170991964168074,0.06583910487929769,0.921006338723025
0.9250814737005413,0.711462934391736,0.21868001580819296,0.04759421685329707,0.9194535377854556
0.9342215783650623,0.7669464703701443,0.22276379923593748,0.04744895586530017,0.9186650799314262
0.9245088713234575,0.6739410139104276,0.21551837702542542,0.07411645850020253,0.9190917231504919
0.9145548979345339,0.6722914234458566,0.2101172441048611,0.053216344118934875,0.916510534197021
0.9336716670647898,0.7633519266162717,0.20155447240152835,0.04659071746775397,0.9162683382069744
0.8570006023940635,0.3126468181700748,0.19852456856804057,0.07092451840392221,0.9126267340626866
0.8051695521252238,0.28363365435356747,0.2620208141219864,0.08858162955324493,0.893809692205724
0.8233194035334022,0.4344433298036352,0.3226188907917269,0.09631318128820517,0.8822537470394091
0.8870076991441065,0.8482718410170755,0.3454090370175207,0.05698225206834515,0.8760328931342647
0.8732809869229163,0.5581571044770361,0.37353444868923713,0.09323838321166689,0.8793433980922307
0.9028889059543623,0.8111111634714427,0.37966012383085257,0.06203448385620392,0.8758057085657979
0.882073547645666,0.6206234979382185,0.36859438809116085,0.11443545068944005,0.8762459178055066
0.8776673109954862,0.6503545402664065,0.35397180872085343,0.08874009743198047,0.8732963655620447
0.8987223148603019,0.7683993976282113,0.3513371097352129,0.07313341818629523,0.8723510792735402
0.8433864193905285,0.47874955883307097,0.3449479646950335,0.11573418139846062,0.8677735444695226
0.8839948798434165,0.7890511781662287,0.34810960347780284,0.08837689756684583,0.8626295882635743
0.8879628082445794,0.711522949115691,0.35034909761559785,0.09604499090867726,0.8644704393850107
0.8779421508748226,0.6865532334644204,0.3436306152022137,0.09472173667690824,0.8624334941307005
0.8702498758358177,0.6045163056155214,0.3193913845343168,0.13415509386297614,0.8621652215767931
0.8308206567523129,0.5047280078670509,0.31853510736398327,0.1263389397631394,0.8542865672828676
0.8321057126329487,0.5876759819418003,0.3243314451323931,0.12105158576998641,0.8469674210518082
0.8730272173291913,0.7453832587311959,0.3282834936108543,0.1019107392891122,0.8465254793022741
0.8617309972844029,0.694896883978392,0.32439731260703475,0.10409680095224365,0.844216267300771
0.8787685228456319,0.7305884354454312,0.3176788301936506,0.09743305983526879,0.8453958078863081
0.8757658913753461,0.7250002010188455,0.3107627453563433,0.11381476111754846,0.8446241006462712
0.8757043013097159,0.7144614479209291,0.28131998419180615,0.15242332942743977,0.8444689275540217
0.8720207059934932,0.7147196974685412,0.26399683836121746,0.10460384235569992,0.8433635422648996
0.8606311746838589,0.6413170693543787,0.25200895797655143,0.13639652209698128,0.8424020812092567
0.870852347079315,0.7330976125987171,0.24687129495455107,0.13146495200225805,0.8405142738725763
0.8617604030676176,0.6955618675315884,0.24673956000526953,0.11585980385603292,0.8385004912130176
0.8298565175294359,0.5513792190172181,0.2509550783822947,0.14509120151875468,0.8341113303259761
0.8373420259195388,0.6478738170396682,0.2592543801870635,0.14527273983353814,0.8294375750622305
0.8626946734240797,0.7221108244787584,0.26386510341193503,0.1663945425682471,0.8298052084016257
0.8428022399334398,0.6181606500707137,0.256619681201423,0.1676479561434033,0.8279548513814532
0.8598443963266698,0.7561923056389463,0.2524041628243969,0.11376118608032462,0.8255089550658017
0.8432155416896447,0.5955889147905292,0.24443419839283376,0.1748841255159856,0.8257249653947247
0.7924558344045349,0.4540387206079084,0.2411408246607829,0.16434989243478187,0.8166212116298877
0.794654321897623,0.5207904060925389,0.2537215123172176,0.16476980241172778,0.8094525267064044
0.7610849576298173,0.40074599149091844,0.2733500197602421,0.18930647253715066,0.7987996653797833
0.757840596729012,0.4598380021480814,0.300619154261625,0.181553990293027,0.7885644535482835
0.7575761762216813,0.48232067675691614,0.3235410354367012,0.1868547866907452,0.7798094605292614
0.8178490016890965,0.7999370694936643,0.34040310894480275,0.12037927536000523,0.7787011089347186
0.8240489911153632,0.7730479218094514,0.3479778685285204,0.13067272106134495,0.7791188184584527
0.821567328245336,0.7196863458246594,0.34264260308259775,0.18939812012368046,0.7793924689555194
0.8054041037661401,0.6159175774495931,0.3351995784481625,0.1945373241428351,0.7779822793137217
0.8061559193417123,0.6824354881025922,0.3335528915821362,0.17234756637772938,0.7741876028014104
0.8007779025958517,0.6433275531406658,0.3251877223027275,0.17462252435918552,0.7719916837516093
0.7819917748705587,0.5830319966543109,0.3100382031352913,0.21604398346729284,0.7670274031309884
0.8079494405761996,0.6978167401673925,0.30819391384534267,0.16205362617659616,0.7660207569405136
0.8250300328750486,0.7856621308479278,0.3034514556711896,0.15386963803510492,0.7655284432892445
0.8120454114822258,0.6775223258488056,0.28981688842049813,0.21490539535645548,0.7655092380631274
0.8015950129026563,0.6694720467859021,0.27835594783296,0.1667014119472339,0.7627919038906522
0.8232893031253876,0.758827273222198,0.26781715189039623,0.15616154918658295,0.7629790847764361
0.7244393316628897,0.2025791013125805,0.2654459228033188,0.21627428538576748,0.7569336449278381
0.6956996936318733,0.31851484544517544,0.32044526412857355,0.23941661214540536,0.7375575524823076
0.7095289787819137,0.4487971346966555,0.3679357133447505,0.24067513914954744,0.7261116555948316
0.7817945014272614,0.8817934618004005,0.3944144381504415,0.13242843893031478,0.7214605278715954
0.7463237175393151,0.5230707305269133,0.430773284152286,0.2488978302818121,0.7233915530841362
0.7873438589572064,0.8219541111849228,0.43064154920300357,0.15587934924562877,0.7209446898732313
0.7572205283239055,0.5994566156689768,0.42181530760110597,0.26716761959812735,0.7204446825856006
0.7654546107071785,0.6988812286345053,0.41127651165854306,0.19114478121677259,0.717613226913348
0.7768628968864222,0.7355442607154228,0.408049005401133,0.18607012888970453,0.7169863880786297
0.7209236040067502,0.44353334438509795,0.40152812541167116,0.2769522139999881,0.71086286144426
0.7728458816660344,0.8102628540706229,0.3941509682518767,0.20082521407501486,0.7069936225854734
0.7677369162595074,0.6979514679123906,0.39586352259254376,0.21499619622446284,0.7084720782480834
0.7621227270815301,0.6961640062736538,0.38236069029113295,0.21037541920897224,0.7062380640969074
0.746347566324127,0.5645735378037515,0.3734685812145955,0.29307075113777975,0.7054837167938349
0.7120588023047654,0.4726128092491721,0.3649058095112627,0.2715905599987937,0.6967704563269203
0.7278494763493766,0.6373750732411024,0.3713608220260829,0.24811088866064968,0.6897065398377197
0.7535075272244691,0.7207929039295534,0.36938479778685185,0.22144439459000545,0.689745146633213
0.750873509981566,0.7308048246093745,0.36108549598208306,0.18896692709710003,0.687238547509108
0.7549141424451642,0.6938938420963099,0.3446186273218279,0.23026070513983035,0.6884258687282893
0.7615121518820283,0.7454781860820617,0.3307205901725725,0.23954065699643637,0.687728352629896
0.7567046536388504,0.7024377172585762,0.31893031221182966,0.30675584197631084,0.6874409522161459
0.7585935700125848,0.7253361315353329,0.3077987089974972,0.22030830922686592,0.686358799043559
0.7407752861757706,0.6170763309562188,0.29245158740613864,0.27814119859945124,0.6849243959498811
0.7500950671219806,0.6855483419630161,0.2887630088262414,0.2658976813356404,0.6833309690071712
0.7493469562120108,0.7074815236077737,0.2895534185219333,0.23134356033406095,0.6811504174383789
0.7140702041849607,0.541669887090195,0.29620603346067664,0.2875803785151682,0.675830378340326
0.7313906735815283,0.6948956625047195,0.297589250428139,0.2764751360815332,0.6714850119543622
0.7466844593522934,0.7219385303785499,0.30068502173626666,0.3304963303542143,0.6720439535738617
0.7205184062065502,0.5812652733011998,0.28994862336977967,0.3246443848765362,0.6695487657828451
0.7497829490450265,0.7878250439552993,0.27717033328942176,0.2196487145961246,0.6677434525740974
0.7158354773442335,0.5280447805403602,0.2680806217889602,0.3357652754127982,0.6670417043989666
0.6847392089072517,0.4847983959861426,0.26873929653537054,0.3056732285259968,0.6570775587308488
0.6766785511824638,0.46090811200244675,0.2744038993544988,0.31373411256016553,0.6497517083455826
0.650197601460565,0.39439945322641384,0.27756553813726725,0.34788252906618555,0.6381606702426265
0.6529999494467507,0.48122312420943797,0.3040442629429583,0.32918244033144306,0.6278357089176548
0.6535313374190135,0.508871587245227,0.31761296271900985,0.3019456747642509,0.6187969227334181
0.7098755965572854,0.7806852887026864,0.3329600843103666,0.23922631068875977,0.6188629117302558
0.7141977836066238,0.7711841761173094,0.338558819654855,0.23745273434653225,0.6191313262267069
0.7104949703375916,0.7297354828113932,0.3328283493610851,0.34082272594003754,0.6192193737707834
0.6843902757158788,0.5731269445120436,0.32064286655249585,0.34243232719455113,0.6171404992234903
0.6976008817104133,0.7083001565876207,0.3132657093927014,0.3017936063637239,0.613630350468271
0.6812605279071307,0.6030231238978144,0.31122381767882956,0.30415626492327347,0.6109959535038813
0.675277492960171,0.6245731390277957,0.3016730338558826,0.3395808346445369,0.6057708095656504
0.6929059126848907,0.6958017168821697,0.2961401659860359,0.28168673012137946,0.6051717925888942
0.7098890259700921,0.7881055323351576,0.2923198524568562,0.28305806169047987,0.6050743514642479
0.6939418298038034,0.6781607398201749,0.28323014095639554,0.3473687997149223,0.6045757202364712
0.6880039454688662,0.6854400068985869,0.2734817547095245,0.269703833594819,0.6017065855713698
0.7025260030864497,0.7371181960586747,0.2628112238176783,0.2867118146438711,0.6021886955552302
0.5910630344993126,0.11285452963531362,0.26307469371624315,0.3819222167435683,0.593224313628702
0.5920760289998135,0.33738541364429053,0.32867869845870157,0.39683651053261837,0.5738549480995575
0.6038283859968276,0.43002826797904603,0.35864839942036664,0.3943540421628731,0.5624047598678661
0.6919584444572224,0.9305307444570396,0.3876959557370565,0.19691331952330604,0.5596214980507097
0.6405152263685749,0.5129167503415122,0.39928863127387704,0.3981776124442862,0.5598468287018962
0.6876492237374905,0.8207742009855814,0.39797128178105634,0.27982837352878853,0.5586772512231476
0.6548370005020596,0.6100518568625639,0.38176788301936515,0.39931970733113603,0.5571582740553573
0.6669602871424563,0.7179754835785832,0.36806744829403204,0.2971512591344412,0.5547584968360779
0.665952618098758,0.6762674234510507,0.3593070741667761,0.33786438140355957,0.554035316320355
0.6129522827493405,0.4313417872995043,0.3551574232643917,0.4390686611877058,0.5463919677445186
0.6747683329815188,0.8186635875760836,0.3624687129495445,0.3186246805693413,0.5440567231030244
0.6585963099215195,0.6564569690071785,0.3653668818337499,0.3390346017073549,0.5449054388663449
0.6670177094592853,0.7490948646249584,0.35884600184428894,0.33074197327009547,0.5428008496632543
0.6312454584079898,0.4964426252052033,0.34962455539454584,0.45899566126523306,0.5411731586302422
0.6130407316405841,0.5065597375216176,0.3517981820576992,0.4229950548635,0.5319014955491758
0.6309104177126239,0.6531321606667385,0.35831906204716013,0.37314516920956325,0.5252695924422617
0.6493892897345652,0.6806105306781661,0.343367145303648,0.35319683500589466,0.5255697914108163
0.6600897532422583,0.7771523654794734,0.3382294822816494,0.24891865619103026,0.5232012197101641
0.6547925445148379,0.6871951039255615,0.33289421683572584,0.3594361086432404,0.52416656579981
0.6629731407884847,0.7429956125792087,0.3043736003161639,0.39304866725330606,0.523683119447772
0.6571366716743976,0.7025884356821371,0.2887630088262414,0.4493281589604133,0.5232041819941423
0.6587708922880056,0.7235708393947456,0.2803319720721902,0.3556516872139663,0.5221766076577278
0.6376767578927709,0.602868564997347,0.2690027664339345,0.4191755108602312,0.5201686136261002
0.6439603338366793,0.6436194231992866,0.26063759715452495,0.41271901139056805,0.5187343637428719
0.6472016846966826,0.6833328149351587,0.2553023317086023,0.35447908963868746,0.5166382821287835
0.6195028261581814,0.5753823412078654,0.2690027664339345,0.43587017225498803,0.5104710428398916
0.6400428815043415,0.7241614225005999,0.27809247793439607,0.4169346511493351,0.5066547428164023
0.646995844214181,0.70162334336358,0.27868528520616476,0.49726376183571325,0.5072193106895312
0.6241350474100724,0.590773926750152,0.26682913977078115,0.469722147734245,0.504039599101116
0.6576810259762664,0.7942068438174079,0.25477539191147436,0.34796208789932265,0.5031051806188637
0.6045186115067687,0.4411757577701283,0.24166776445791083,0.5034610381851587,0.5009517980239785
0.6004254190999438,0.5629922365074531,0.24970359636411565,0.42143386428349966,0.490823975071515
0.5708633453053207,0.3866866059399295,0.2535897773679352,0.4999492991128427,0.48272668708705874
0.5589699794738372,0.4133118480482413,0.2725596100645502,0.5005021393072259,0.4706076905168866
0.5624653314691666,0.46652242592955007,0.29317612962718975,0.49493702841154624,0.4602592572280309
0.577437737498973,0.596378780688291,0.30299038334870243,0.39192368511424197,0.45116143293447436
0.6165386305935148,0.7069904060265237,0.3216967461467526,0.3783040738687757,0.4520225278566287
0.6347864240985415,0.7753710837443786,0.31820576999077765,0.3494065580563824,0.45242494673631384
0.6312468476575901,0.7308784205657999,0.30180476880516327,0.5065149418488051,0.4523018478545355
0.6020005966055229,0.5667151533899278,0.28961928599657494,0.4706530558234443,0.4494266915222389
0.6198077664455319,0.706380480833956,0.28889474377552293,0.43610286562660006,0.44642898655812185
0.59659711028365,0.5648022865485707,0.2877749967066263,0.4642805510935312,0.4431159379036857
0.6053584128903837,0.6778388094464239,0.2832960084310363,0.4374029982973218,0.43801062068545943
0.6157488421955242,0.6918840565304244,0.28079304439467734,0.41753350586520105,0.43752652643821077
0.6329996175704575,0.7684509293044112,0.27565538137267787,0.4525570283843407,0.4378180900322211
0.6167636890288255,0.6667430240484465,0.26287709129231995,0.4973226276409106,0.4368012212822769
0.6170765017305808,0.708997119175591,0.24726649980239745,0.34327321271256667,0.4339424606466641
0.6259887694605892,0.7214327845489933,0.23962587274403813,0.4278279003437872,0.4345652002894439
0.4967549830646616,0.03129335625607799,0.2585298379660115,0.569146670051707,0.42246097992470444
0.5149793908680766,0.36984013603816196,0.3480437360031621,0.546164398368407,0.403729844809346
0.5144776402206281,0.36649368333074356,0.40475563166908124,0.5675989513599033,0.39213882211091067
0.6285989379186809,1.0,0.4314978263733362,0.2776932770686665,0.39162170927727946
0.5674187009204166,0.5312775576106418,0.43446186273218235,0.5135889375316337,0.3897389695827303
0.6171237362170039,0.799964999124796,0.42787511526808064,0.43151690768677814,0.38988171043016157
0.5938065709190699,0.6672659475688723,0.4057436437886972,0.5006863048622229,0.3875479383785343
0.5948987526468101,0.6709836273272061,0.3941509682518767,0.4218882682510702,0.38527924520419315
0.5899384369475562,0.6031667542933773,0.3886181003820308,0.5153894421023525,0.38429281703557716
0.5497680532020854,0.4651347153357034,0.3893426426030828,0.6067628894723108,0.3755964800882657
0.6117017265671219,0.8207184810170061,0.3863786062442367,0.4165857650270768,0.37479526360376925
0.5902225384908972,0.6295645052147248,0.3934922935054672,0.49026447330282374,0.374880636258505
0.6106896582330215,0.7871704653291067,0.37439072585957067,0.4548875129789588,0.3732501011596348
0.5614514108022648,0.46571220653134554,0.3564747727572115,0.6307481894315261,0.37027155743930534
0.5478432478803332,0.49380647065093153,0.36938479778685185,0.5793408530008568,0.3608991707579572
0.5764409509104798,0.7184180712956374,0.380582268475826,0.45607391490521726,0.3548266949145506
0.5773360907365224,0.6194024604788471,0.3775523646423391,0.535304337386736,0.355032256124754
0.6040877125889559,0.8056375130134472,0.3618759056777767,0.2812948532303404,0.3532691020788636
0.5952474542965829,0.6995977072256013,0.3402713739955203,0.48746926866667023,0.35380695516219857
0.6017859575422169,0.7270663707174216,0.3159004083783419,0.5924345972299897,0.3535152004040733
0.5970428278638702,0.6924981015646386,0.2960742985113951,0.6047211496383156,0.3528695899881985
0.6012226168291381,0.7230889742464528,0.28434988802529304,0.495254366638347,0.35192114772347594
0.5857389669462794,0.6550401762738779,0.2767092609669346,0.5106555414756756,0.3494043785195315
0.582677986992765,0.6222734381359465,0.27249374258990855,0.5653935434067899,0.34800205624099595
0.5783794171866388,0.5991160769331324,0.274864971676986,0.5312822761670167,0.3459053913964736
0.5667122674984675,0.6116720517231624,0.2814517191410877,0.5885684781883422,0.3393961503396919
0.5854104094157166,0.7374758074458442,0.2987089974970365,0.5615552589898681,0.33600947508907536
0.5866248451083174,0.6847444403638615,0.29600843103675345,0.6692744798015524,0.336351989628849
0.5672144812291158,0.6085084014646788,0.2938348043736001,0.5871602438241306,0.3327083928599891
0.601415954065234,0.7899451534994152,0.28566723751811285,0.5119803321625969,0.33257095881119403
0.5374847713160091,0.407612695630059,0.27848768278224156,0.6764658757523161,0.32869687844142303
0.5409583584009277,0.558662325974552,0.29903833487024123,0.5579645306185473,0.3189870287346527
0.501477505540598,0.36039076606243176,0.31161902252667684,0.6742384183875945,0.3097527298930031
0.4937898613335949,0.4177859819830951,0.35186404953234085,0.6661817601310996,0.2975832061395656
0.4913260271667761,0.4296074627880773,0.40152812541167116,0.6567367531950774,0.28715176836945494
0.5327483563440667,0.7359646099856664,0.4320906336451058,0.4549009795387882,0.2787816196268799
0.5376908433401113,0.6458199018701046,0.45329996047951493,0.5000443557886547,0.2794782476218341
0.5628533951909584,0.7597087498274033,0.44684494796469476,0.47655005696244823,0.28031428563927574
0.558785903901746,0.7139721463495802,0.426294295876696,0.7075645104008924,0.28001870828518755
0.5271320832916884,0.5513323309287071,0.40455802924515805,0.6206731732542984,0.27631751173444086
0.548266274383743,0.6981819612822695,0.4025820050059279,0.5740396456903963,0.27383550722600125
0.5217860192866437,0.5573519120992458,0.3987616914767482,0.6104230405649875,0.2697964612261183
0.5444715390994654,0.7570226002789258,0.39322882360690237,0.5065050987698905,0.26520642372299585
0.538567228296545,0.6656765455215062,0.38479778685285204,0.5560581134115004,0.2645578427683081
0.5551794119383626,0.7398061262189637,0.3732051113160324,0.6503831320889308,0.26513723005931844
0.5367764855612587,0.6391732535693553,0.35094190488736654,0.6513526501274159,0.2636665936469838
0.544798707380427,0.7334822804527932,0.3355947832960089,0.4410875270794376,0.26104936963177744
0.545352554887901,0.6901095129649801,0.3191937821103945,0.5611605000533673,0.2616584991636282
0.41622597225282676,0.025256460098578848,0.35805559214859706,0.7329576572837174,0.24610863657630408
0.44172889025584205,0.32181245704667805,0.4781978658938213,0.727304345763184,0.22832016744024125
0.45332819825518,0.44215359314357283,0.5399815571071009,0.6899617653736984,0.21648966441473988
0.5619950704793342,0.9412948597883652,0.5705440653405347,0.40562754896510217,0.21849146044021142
0.5014166100997681,0.5897241709330755,0.5693584507969955,0.5947077505344904,0.21465176234980815
0.539307466792111,0.7599971986314858,0.5503886181003814,0.6272880397735962,0.21575484640975762
0.5154047327874871,0.6624049790908799,0.5254907126860751,0.6383785471681281,0.21284104212034385
0.5144841233854314,0.6690444696664486,0.5130417599789219,0.5509102652506827,0.2104852149075054
0.49953880772283843,0.5507971893726512,0.4909761559741801,0.6631449978791217,0.20903420705680237
0.4654276361107652,0.48940160397824484,0.49993413252535923,0.7790337800733883,0.19960248498965533
0.5404177087646602,0.8397567691727786,0.5000658674746408,0.5085334916180795,0.2002930000317429
0.5060615661396655,0.6149294075884809,0.48728757739428197,0.6264899255776109,0.19937730973649023
0.5363763816762617,0.8038353180429098,0.47490449216177044,0.6100550064499789,0.19853038446687513
0.4641187314453179,0.4159859522759127,0.4524436833091814,0.8074846282427421,0.19382128311843816
0.455192339677702,0.48731654564632765,0.4712159135818732,0.7402750401250392,0.18419526213920795
0.500627516326577,0.7579358120091898,0.501251482018179,0.5269170971786564,0.17904612608332457
0.48982841609723526,0.5944753385228365,0.4864971676985901,0.7370041843978453,0.17860452972007665
0.5282948852074634,0.8224113980232088,0.47641944407851344,0.3506404354330876,0.177703897175588
0.513751062679469,0.7021504207082311,0.4349229350546704,0.5882461359690188,0.17775315898183938
0.5186409897322879,0.7220045150048867,0.4137136082202604,0.8066935952007321,0.17754089809522516
0.5101098394760684,0.6792892235117967,0.3784745092873143,0.742753477024898,0.1766796558755285
0.5125952070116975,0.6963110935435916,0.3593070741667761,0.6640517699408243,0.17583428323288067
0.5046621287085731,0.7118410733548292,0.3568699776050588,0.6017147517831458,0.17309861576683505
0.4954671486848248,0.655976221060181,0.34857067580029,0.6914432748960173,0.17143853149606894
0.47032890870198973,0.5119172685245407,0.35489395336582774,0.7547486424036597,0.16886038771618195
0.463301158055313,0.5917690445796558,0.37860624423659583,0.7461058964448384,0.1622331331598524
0.4934784378814412,0.7695735124788976,0.38670794361744143,0.7029989165511468,0.1593076433894751
0.48759311348972934,0.6721886051979347,0.3822948228164931,0.8275360983476714,0.1593313013556383
0.4671151112923997,0.6415841860768878,0.37162429192464685,0.7056676762211196,0.15529439034454948
0.5003068312104186,0.7636049389024413,0.3547622184165453,0.7033672399828275,0.15576182516142845
0.41831054127865763,0.39484218206253296,0.3508101699380841,0.8080228849968979,0.15000506409836406
0.4122890704260793,0.47217542321334516,0.4012646555131072,0.7514681134494998,0.1403000228004503
0.3704874761078012,0.3596723319929875,0.4395995257541818,0.8498938411656343,0.12981050601357277
0.35017363690495285,0.39150665490072745,0.5131076274535626,0.8380755923579928,0.11709978219868689
0.3336098454575589,0.40052513471060486,0.5787774996706618,0.8249662879852773,0.1059089389389591
0.3945108432860851,0.7702796228068026,0.6395731787643264,0.5400355176497369,0.09853764521113258
0.405388667659466,0.6955551290126696,0.6493215650111965,0.5768256655059115,0.09864472424762327
0.42886814361908,0.7284813132836081,0.6269266236332491,0.6693423218013217,0.09992199410644205
0.417295925986956,0.6677321361643251,0.5839810301673038,0.8980296992425807,0.09935083176057052
0.3701716533652448,0.5659618776573108,0.5698853905941244,0.768646915417689,0.09476523675333123
0.3910787021475872,0.6891758418330453,0.5607956790936628,0.7262059067892809,0.09269447943223463
0.34251887160516614,0.5421019674067751,0.5560532209195088,0.762994607679546,0.08765396420508767
0.381839729219817,0.7817800471913593,0.554472401528125,0.6008492700853143,0.08374014214888724
0.36794167621454155,0.6661408840241768,0.5438018706362797,0.6750321857836598,0.08250216014721781
0.39586304623075397,0.7335903357309631,0.5198261098669477,0.8618629113992724,0.08347105285542838
0.3622376488957204,0.6268798917546683,0.494006059807667,0.7828783058389778,0.08139865543873287
0.3714810211138928,0.7393421356142097,0.4839942036622311,0.5266642721157492,0.07903041366091722
0.3524420499612748,0.5694036429276244,0.460281912791463,0.7525409222397916,0.07918824888905499
0.14049488929803133,0.0,0.5733763667500993,0.9140493353013474,0.059373765762023724
0.1480378200049628,0.2863357223254674,0.7994335397180858,0.904792947533509,0.04065932986217455
0.1605720929855632,0.5040115983314525,0.9394019233302586,0.7699639741793978,0.02792608910526173
0.339239779464344,0.8388649595279211,0.9960479515215388,0.5911989171710511,0.03156256233375929
0.2429840000895298,0.6352237167010469,1.0,0.6708484290609794,0.025858381656706404
0.300267855041066,0.7200993984390368,0.9681201422737447,0.8427657597147624,0.027648590110353047
0.24549761570037298,0.6449247051458181,0.9224081148728756,0.7916808798856974,0.023959868093820558
0.22877498671530083,0.65338772193999,0.9081807403504136,0.6829591957689621,0.02120382207861709
0.18009892228962232,0.4791710244515411,0.8868396785667239,0.8220277774893099,0.018819035980637777
0.10456912616586034,0.5673760175120095,0.9362402845474902,0.8873173666107818,0.00755268818878284
0.24595166877819774,0.8035441114964392,0.9505993940192319,0.661578559677259,0.009548167741377582
0.18496060126722713,0.6539056870357735,0.9151626926623626,0.7319644835358751,0.007484459458598335
0.22217118873843433,0.7585216823384263,0.8849953892767752,0.8440688793587905,0.007134715603307437
0.0,0.27993789760007726,0.8748371609654697,1.0,0.0
1.0,0.8269200903382805,0.0004199916001679932,0.0,1.0
0.9798522556922404,0.7934812332524469,0.0,0.00024902959001861643,0.9991401195322657
0.9586120481591305,0.7508368900256273,0.003023939521209565,0.0010841091814244618,0.9980082542843326
0.952902918113375,0.7743235701115185,0.009407811843763103,0.0022849053411258895,0.9942702721812865
0.9224784904162662,0.7151708104822462,0.023981520369592585,0.0038756019345948726,0.9906849636229879
0.8796492948725789,0.6462987324352573,0.048593028139437194,0.009864893762983272,0.9854649656785688
0.8731214406752832,0.6622368462084965,0.07719445611087777,0.015659071544357778,0.9793823603311878
0.9548126096483305,0.8309273244582398,0.0874002519949601,0.004400585306165517,0.9777394525689745
0.9213982432333725,0.7411223174419588,0.0872742545149097,0.01760374483264758,0.976589609678759
0.9399706166782891,0.8062105660598265,0.0871062578748425,0.013576982272286747,0.973325350333445
0.9363023136436497,0.7615708010882674,0.09059218815623685,0.009825083118517323,0.9736889391821464
0.8113172408996103,0.5296430495264972,0.10230995380092398,0.025675955036235442,0.9649462437279389
0.8355132320930898,0.628917247276852,0.13523729525409486,0.03494271201492418,0.9570759743805428
0.7609659548869039,0.48163658752793365,0.16724065518689626,0.0504304904209013,0.9463065176035732
0.760812631088732,0.5228062032493591,0.21033179336413269,0.05800714912169893,0.9351002939468301
0.7743893910901178,0.5691812983336548,0.24435111297774045,0.06187076522545866,0.9256575249919222
0.870316986357174,0.815377285422754,0.2729945401091979,0.03273017978139576,0.9214225812977085
0.9081383524148752,0.8696454724887489,0.2851742965140698,0.025405026330202387,0.9208852839472806
0.9070309307701923,0.8193756120521909,0.275262494750105,0.02790683269539069,0.9215863295939888
0.8898576681469694,0.7657701926074676,0.26753464930701376,0.040538889685000745,0.9207638841096428
0.8659663300939222,0.734813392723729,0.2692986140277194,0.06345191554101416,0.916486511631149
0.8631067789312667,0.7315414969419828,0.2698866022679546,0.06700182792173462,0.9138169505684541
